69052 3 4 
B	b	Y	0.999900 	0.997521 	0.004685 	0.666667 
A	e	Y	0.999984 	0.993555 	0.005726 	0.000000 
B	e	Y	0.999801 	0.997025 	0.010983 	0.866667 
A	f	Y	0.999963 	0.993059 	0.006819 	0.000000 
A	e	Y	0.999854 	0.998513 	0.005466 	0.666667 
A	d	Y	0.999951 	0.994546 	0.005674 	0.000000 
B	g	X	0.999752 	0.996529 	0.010983 	0.466667 
A	d	X	0.999813 	0.997025 	0.007287 	0.333333 
B	b	Y	0.999967 	0.995538 	0.003540 	0.000000 
B	b	Y	0.999976 	0.994546 	0.003592 	0.400000 
B	d	Y	0.999950 	0.994051 	0.004685 	0.000000 
A	d	X	0.999890 	0.997025 	0.007548 	0.000000 
B	a	Y	0.999940 	0.994051 	0.006507 	0.000000 
B	a	Y	0.999956 	0.992563 	0.006507 	0.000000 
A	d	X	0.999744 	0.999008 	0.007287 	0.933333 
B	b	Y	0.999954 	0.996529 	0.004164 	0.333333 
B	b	Y	0.999835 	0.997521 	0.009578 	0.666667 
B	b	Y	0.999979 	0.994051 	0.004581 	0.000000 
A	d	X	0.999780 	0.996529 	0.009318 	0.000000 
B	b	Y	0.999960 	0.999008 	0.003696 	0.966667 
B	e	Y	0.999930 	0.996529 	0.005466 	0.166667 
B	e	X	0.999935 	0.994051 	0.012805 	0.000000 
A	a	Y	0.999887 	0.996034 	0.007808 	0.000000 
A	d	Y	0.999955 	0.995042 	0.004685 	0.166667 
A	e	X	0.999870 	0.994546 	0.014887 	0.000000 
B	b	X	0.999918 	0.996529 	0.005257 	0.866667 
A	a	X	0.999761 	0.998017 	0.010411 	0.166667 
B	f	X	0.999983 	0.992067 	0.006507 	0.000000 
B	b	Y	0.999876 	0.999504 	0.005726 	0.966667 
B	g	X	0.999805 	0.996529 	0.008849 	0.466667 
B	e	Y	0.999971 	0.992067 	0.006715 	0.000000 
A	e	Y	0.999978 	0.992563 	0.007808 	0.000000 
A	e	Y	0.999971 	0.992563 	0.004685 	0.000000 
B	c	Y	0.999911 	0.996529 	0.006246 	0.466667 
B	b	Y	0.999964 	0.994051 	0.006351 	0.166667 
B	c	X	0.999795 	0.996034 	0.011348 	0.166667 
A	e	Y	0.999912 	0.996529 	0.005466 	0.400000 
A	e	X	0.999970 	0.993059 	0.006507 	0.000000 
A	e	X	0.999621 	0.997521 	0.016293 	0.600000 
B	b	Y	0.999982 	0.994051 	0.004268 	0.166667 
A	a	Y	0.999916 	0.995042 	0.007808 	0.000000 
B	d	Y	0.999934 	0.994546 	0.006715 	0.400000 
A	d	Y	0.999885 	0.996034 	0.009109 	0.000000 
B	b	Y	0.999900 	0.996034 	0.006246 	0.466667 
B	e	Y	0.999967 	0.992067 	0.008224 	0.000000 
B	g	X	0.999857 	0.995042 	0.014159 	0.533333 
B	b	Y	0.999945 	0.997025 	0.003540 	0.733333 
A	e	X	0.999914 	0.994546 	0.014159 	0.000000 
A	c	Y	0.999791 	0.997521 	0.007444 	0.600000 
B	b	Y	0.999925 	0.997025 	0.003592 	0.466667 
A	d	Y	0.999967 	0.994546 	0.007808 	0.000000 
B	e	X	0.999722 	0.995538 	0.015928 	0.466667 
B	d	Y	0.999904 	0.997025 	0.007287 	0.533333 
A	b	Y	0.999921 	0.996034 	0.003904 	0.466667 
A	e	X	0.999910 	0.996529 	0.008849 	0.800000 
A	f	X	0.999717 	0.997025 	0.012753 	0.166667 
B	g	Y	0.999975 	0.992067 	0.008849 	0.000000 
A	f	X	0.999963 	0.993059 	0.008485 	0.000000 
A	a	X	0.999830 	0.995042 	0.011348 	0.000000 
A	f	Y	0.999957 	0.994546 	0.007444 	0.000000 
B	e	Y	0.999931 	0.997025 	0.006038 	0.000000 
B	c	Y	0.999958 	0.994546 	0.004581 	0.333333 
A	f	X	0.999895 	0.994546 	0.009213 	0.000000 
B	b	Y	0.999958 	0.994546 	0.003123 	0.733333 
A	f	Y	0.999925 	0.997025 	0.004685 	0.466667 
B	f	Y	0.999928 	0.996529 	0.005257 	0.466667 
B	e	Y	0.999984 	0.992067 	0.006507 	0.000000 
B	b	X	0.999988 	0.993059 	0.002811 	0.166667 
B	d	Y	0.999931 	0.994546 	0.007287 	0.333333 
B	f	Y	0.999977 	0.992067 	0.008849 	0.000000 
B	f	Y	0.999937 	0.997025 	0.005674 	0.400000 
B	d	Y	0.999942 	0.994051 	0.005466 	0.166667 
A	d	Y	0.999962 	0.992563 	0.006038 	0.000000 
B	e	Y	0.999848 	0.998513 	0.008329 	0.733333 
B	b	Y	0.999976 	0.992067 	0.003904 	0.000000 
A	a	Y	0.999958 	0.992067 	0.005778 	0.000000 
A	e	X	0.999701 	0.999008 	0.009578 	0.666667 
A	e	Y	0.999936 	0.994051 	0.009318 	0.000000 
A	a	X	0.999878 	0.995538 	0.014887 	0.333333 
A	d	Y	0.999958 	0.994546 	0.005257 	0.000000 
B	b	Y	0.999953 	0.995538 	0.003123 	0.466667 
B	h	Y	0.999957 	0.995042 	0.005830 	0.333333 
B	b	Y	0.999969 	0.996034 	0.004008 	0.000000 
B	a	X	0.999915 	0.994051 	0.007808 	0.333333 
A	a	X	0.999331 	0.999008 	0.016293 	0.866667 
A	d	X	0.999973 	0.993555 	0.004268 	0.000000 
A	f	Y	0.999900 	0.997521 	0.005309 	0.966667 
B	b	Y	0.999933 	0.997521 	0.003904 	0.533333 
A	d	X	0.999965 	0.994051 	0.005674 	0.000000 
B	d	Y	0.999971 	0.994051 	0.006038 	0.000000 
B	c	X	0.999881 	0.993059 	0.011348 	0.000000 
B	e	Y	0.999975 	0.992563 	0.005049 	0.333333 
A	f	Y	0.999915 	0.996529 	0.007287 	0.000000 
B	c	Y	0.999886 	0.993555 	0.008849 	0.466667 
A	f	X	0.999911 	0.994051 	0.007287 	0.000000 
B	f	Y	0.999967 	0.993555 	0.005674 	0.466667 
B	b	Y	0.999956 	0.994546 	0.004477 	0.400000 
A	f	X	0.999750 	0.999008 	0.009578 	0.966667 
A	f	Y	0.999921 	0.995042 	0.007287 	0.000000 
B	e	Y	0.999982 	0.992563 	0.005362 	0.000000 
B	e	Y	0.999915 	0.996034 	0.007287 	0.000000 
A	d	Y	0.999892 	0.998513 	0.006819 	0.000000 
A	f	X	0.999968 	0.994051 	0.008485 	0.000000 
B	c	Y	0.999978 	0.993059 	0.005674 	0.000000 
A	g	Y	0.999967 	0.993059 	0.007808 	0.000000 
A	f	Y	0.999970 	0.994051 	0.008485 	0.000000 
B	d	Y	0.999905 	0.997025 	0.005153 	0.600000 
B	e	X	0.999860 	0.997521 	0.006351 	0.666667 
B	e	Y	0.999986 	0.992067 	0.007808 	0.000000 
B	b	Y	0.999925 	0.998017 	0.003904 	0.666667 
B	b	Y	0.999975 	0.994051 	0.004164 	0.000000 
A	d	Y	0.999922 	0.995042 	0.005674 	0.000000 
A	e	Y	0.999875 	0.997521 	0.007287 	0.000000 
B	c	Y	0.999532 	0.994051 	0.018479 	0.466667 
A	a	X	0.999705 	0.997025 	0.014159 	0.400000 
A	f	Y	0.999960 	0.992067 	0.006767 	0.000000 
A	f	Y	0.999957 	0.993059 	0.010619 	0.000000 
A	d	Y	0.999942 	0.993555 	0.006507 	0.000000 
B	e	Y	0.999926 	0.994546 	0.005309 	0.000000 
A	d	Y	0.999933 	0.996034 	0.006246 	0.166667 
A	f	Y	0.999976 	0.992563 	0.008485 	0.000000 
B	c	X	0.999671 	0.996034 	0.016397 	0.333333 
A	f	X	0.999969 	0.993059 	0.006819 	0.000000 
A	e	X	0.999913 	0.993555 	0.009213 	0.000000 
A	e	X	0.999726 	0.997521 	0.009578 	0.600000 
A	f	Y	0.999921 	0.995042 	0.007287 	0.000000 
A	f	Y	0.999981 	0.992563 	0.004685 	0.000000 
B	e	X	0.999750 	0.997025 	0.017021 	0.000000 
A	e	Y	0.999970 	0.993555 	0.007287 	0.000000 
A	f	Y	0.999950 	0.994051 	0.007287 	0.000000 
F	d	Y	0.999911 	0.998017 	0.007808 	0.000000 
A	f	X	0.999785 	0.996034 	0.010255 	0.400000 
B	d	Y	0.999972 	0.997025 	0.004581 	0.800000 
A	d	Y	0.999971 	0.994051 	0.006038 	0.000000 
B	e	Y	0.999982 	0.992563 	0.003904 	0.000000 
A	d	Y	0.999820 	0.998017 	0.007287 	0.800000 
B	e	Y	0.999966 	0.992563 	0.005466 	0.000000 
A	e	X	0.999827 	0.995538 	0.010255 	0.333333 
B	e	Y	0.999930 	0.995538 	0.004685 	0.733333 
A	f	Y	0.999850 	0.996034 	0.009213 	0.000000 
B	b	Y	0.999946 	0.992563 	0.006038 	0.166667 
A	f	X	0.999956 	0.993059 	0.006819 	0.000000 
B	e	Y	0.999975 	0.992067 	0.005257 	0.000000 
B	b	Y	0.999957 	0.995538 	0.003175 	0.400000 
B	e	Y	0.999959 	0.993555 	0.005257 	0.000000 
A	g	X	0.999845 	0.996529 	0.008849 	0.333333 
B	f	Y	0.999965 	0.993059 	0.005257 	0.466667 
A	e	X	0.999915 	0.994051 	0.011868 	0.000000 
B	g	Y	0.999805 	0.994546 	0.013794 	0.400000 
A	c	Y	0.999901 	0.995042 	0.007287 	0.166667 
B	f	X	0.999962 	0.994051 	0.007287 	0.000000 
A	c	Y	0.999835 	0.995042 	0.011972 	0.166667 
A	d	Y	0.999959 	0.995042 	0.007496 	0.166667 
A	d	Y	0.999900 	0.995538 	0.005466 	0.000000 
B	d	Y	0.999944 	0.994051 	0.005309 	0.166667 
B	f	Y	0.999963 	0.995042 	0.004581 	0.466667 
B	e	Y	0.999950 	0.992563 	0.008849 	0.000000 
B	e	Y	0.999955 	0.994546 	0.006038 	0.166667 
B	f	Y	0.999915 	0.994546 	0.006819 	0.166667 
A	d	Y	0.999965 	0.995538 	0.004685 	0.000000 
B	e	Y	0.999986 	0.993059 	0.003123 	0.000000 
B	b	Y	0.999984 	0.992067 	0.003540 	0.666667 
B	b	X	0.999885 	0.997025 	0.006351 	0.400000 
A	a	X	0.999830 	0.997025 	0.010255 	0.166667 
A	f	X	0.999902 	0.994051 	0.011660 	0.000000 
A	f	Y	0.999960 	0.992563 	0.005257 	0.000000 
B	b	Y	0.999949 	0.992563 	0.004685 	0.000000 
B	b	Y	0.999976 	0.993059 	0.003123 	0.533333 
B	e	Y	0.999943 	0.996034 	0.004268 	0.533333 
A	b	Y	0.999953 	0.994051 	0.003592 	0.000000 
B	b	Y	0.999966 	0.995042 	0.004581 	0.000000 
B	b	Y	0.999980 	0.993555 	0.003019 	0.166667 
A	f	X	0.999900 	0.995538 	0.008849 	0.000000 
B	e	Y	0.999851 	0.998017 	0.006351 	0.600000 
B	e	Y	0.999972 	0.992067 	0.006038 	0.000000 
A	d	Y	0.999800 	0.998017 	0.008485 	0.400000 
A	e	Y	0.999930 	0.994051 	0.009213 	0.000000 
A	f	X	0.999964 	0.993059 	0.009318 	0.000000 
B	b	Y	0.999980 	0.994051 	0.004164 	0.000000 
A	f	Y	0.999910 	0.997025 	0.006507 	0.000000 
B	e	X	0.999751 	0.998017 	0.009318 	0.866667 
A	e	Y	0.999970 	0.992067 	0.009318 	0.000000 
A	f	X	0.999925 	0.996034 	0.007287 	0.966667 
A	f	Y	0.999970 	0.993059 	0.005257 	0.000000 
B	a	Y	0.999917 	0.995042 	0.004477 	0.600000 
A	a	Y	0.999775 	0.998513 	0.007287 	0.733333 
B	e	Y	0.999958 	0.996034 	0.005674 	0.000000 
B	b	Y	0.999963 	0.996529 	0.003123 	0.733333 
B	g	X	0.999950 	0.995042 	0.020145 	0.166667 
A	f	Y	0.999987 	0.992067 	0.003904 	0.000000 
B	f	Y	0.999975 	0.995042 	0.006038 	0.000000 
A	f	Y	0.999978 	0.992563 	0.006819 	0.000000 
A	d	Y	0.999982 	0.993555 	0.004685 	0.000000 
B	a	Y	0.999875 	0.996034 	0.007808 	0.400000 
A	g	X	0.999876 	0.995042 	0.009213 	0.000000 
B	b	Y	0.999862 	0.997521 	0.004477 	0.733333 
A	f	Y	0.999939 	0.994546 	0.009318 	0.000000 
B	b	Y	0.999961 	0.995042 	0.004477 	0.166667 
A	f	X	0.999895 	0.997521 	0.007287 	0.000000 
B	e	Y	0.999968 	0.993059 	0.005362 	0.000000 
B	e	Y	0.999830 	0.999008 	0.005726 	0.866667 
A	f	Y	0.999960 	0.992067 	0.006819 	0.000000 
A	d	Y	0.999968 	0.994051 	0.007079 	0.000000 
B	e	Y	0.999950 	0.994546 	0.004685 	0.600000 
B	c	Y	0.999820 	0.997521 	0.009578 	0.666667 
B	e	X	0.999983 	0.992563 	0.005101 	0.166667 
A	a	X	0.999916 	0.993059 	0.011035 	0.000000 
A	b	Y	0.999862 	0.997521 	0.004685 	0.466667 
A	f	X	0.999942 	0.995538 	0.008849 	0.000000 
A	d	Y	0.999955 	0.993555 	0.006819 	0.000000 
B	f	Y	0.999890 	0.995042 	0.009057 	0.333333 
A	f	Y	0.999940 	0.996034 	0.006246 	0.166667 
B	f	Y	0.999882 	0.996034 	0.007340 	0.000000 
B	d	Y	0.999930 	0.995538 	0.004477 	0.733333 
A	f	Y	0.999975 	0.993059 	0.007444 	0.000000 
B	b	X	0.999980 	0.992067 	0.002863 	0.000000 
A	e	X	0.999942 	0.993555 	0.009213 	0.000000 
A	f	Y	0.999945 	0.993059 	0.007027 	0.000000 
B	e	Y	0.999958 	0.993059 	0.006715 	0.166667 
B	c	Y	0.999910 	0.992067 	0.008849 	0.333333 
A	e	Y	0.999913 	0.996034 	0.009213 	0.000000 
A	f	X	0.999970 	0.993059 	0.009213 	0.000000 
A	d	Y	0.999940 	0.994051 	0.005466 	0.000000 
A	e	X	0.999881 	0.993555 	0.014054 	0.000000 
B	e	X	0.999765 	0.996529 	0.010619 	0.600000 
B	b	Y	0.999970 	0.994051 	0.004425 	0.400000 
B	f	Y	0.999985 	0.993059 	0.002863 	0.000000 
B	f	Y	0.999987 	0.992067 	0.006507 	0.000000 
A	d	Y	0.999931 	0.992067 	0.004581 	0.000000 
A	d	X	0.999935 	0.995042 	0.008849 	0.000000 
A	e	Y	0.999807 	0.996034 	0.008849 	0.166667 
B	e	X	0.999603 	0.998513 	0.015616 	0.866667 
A	d	Y	0.999960 	0.993555 	0.007287 	0.000000 
B	g	Y	0.999897 	0.996529 	0.007444 	0.400000 
B	a	X	0.999870 	0.996529 	0.008485 	0.600000 
B	g	Y	0.999960 	0.992067 	0.007652 	0.600000 
A	e	X	0.999870 	0.994051 	0.012024 	0.000000 
B	e	Y	0.999950 	0.995042 	0.004164 	0.166667 
A	d	Y	0.999941 	0.995042 	0.007287 	0.000000 
A	d	X	0.999988 	0.995042 	0.007808 	0.000000 
B	e	Y	0.999947 	0.993059 	0.009994 	0.000000 
A	g	Y	0.999815 	0.997025 	0.007444 	0.000000 
B	b	Y	0.999976 	0.993555 	0.003279 	0.166667 
B	b	Y	0.999982 	0.992067 	0.003540 	0.000000 
A	e	X	0.999591 	0.998017 	0.009213 	0.666667 
B	c	X	0.999782 	0.997521 	0.006351 	0.866667 
A	e	Y	0.999946 	0.995538 	0.005674 	0.000000 
B	b	Y	0.999938 	0.997025 	0.003904 	0.166667 
B	a	Y	0.999886 	0.996529 	0.007808 	0.000000 
B	b	Y	0.999954 	0.997025 	0.003592 	0.666667 
B	c	Y	0.999931 	0.995042 	0.006246 	0.000000 
B	g	X	0.999985 	0.992067 	0.008485 	0.000000 
B	e	Y	0.999967 	0.992563 	0.004268 	0.333333 
B	b	Y	0.999986 	0.992067 	0.003904 	0.000000 
B	e	Y	0.999918 	0.995042 	0.007287 	0.166667 
B	e	X	0.999922 	0.992563 	0.009213 	0.000000 
B	b	Y	0.999974 	0.992563 	0.003331 	0.000000 
B	c	Y	0.999968 	0.993059 	0.007652 	0.000000 
A	a	X	0.999920 	0.995538 	0.009630 	0.400000 
A	e	Y	0.999967 	0.996529 	0.005518 	0.000000 
A	f	Y	0.999972 	0.993555 	0.006246 	0.000000 
A	e	X	0.999806 	0.996034 	0.010775 	0.000000 
A	e	X	0.999895 	0.997025 	0.012441 	0.166667 
A	e	X	0.999680 	0.998017 	0.013430 	0.533333 
A	d	Y	0.999986 	0.992563 	0.005309 	0.000000 
B	d	Y	0.999911 	0.996034 	0.006507 	0.733333 
A	d	Y	0.999930 	0.995042 	0.007287 	0.000000 
A	f	Y	0.999910 	0.995538 	0.007287 	0.000000 
A	f	Y	0.999974 	0.993555 	0.007287 	0.000000 
B	b	Y	0.999928 	0.996034 	0.004945 	0.000000 
A	f	X	0.999938 	0.994051 	0.011348 	0.000000 
B	f	Y	0.999830 	0.998017 	0.007287 	0.800000 
B	e	X	0.999821 	0.995538 	0.014159 	0.333333 
A	e	Y	0.999958 	0.994546 	0.006038 	0.000000 
A	a	X	0.999845 	0.996529 	0.010255 	0.166667 
A	e	X	0.999820 	0.997025 	0.008849 	0.533333 
A	f	Y	0.999984 	0.992067 	0.006038 	0.000000 
B	e	X	0.999961 	0.992563 	0.011660 	0.000000 
A	f	X	0.999932 	0.995538 	0.005726 	0.000000 
A	a	Y	0.999761 	0.995538 	0.006351 	0.166667 
A	d	X	0.999973 	0.995042 	0.007808 	0.000000 
B	d	Y	0.999800 	0.998017 	0.007808 	0.866667 
B	b	Y	0.999912 	0.998513 	0.003123 	0.866667 
A	e	Y	0.999831 	0.997025 	0.007444 	0.466667 
A	g	X	0.999875 	0.995042 	0.011660 	0.000000 
A	a	Y	0.999851 	0.995538 	0.009213 	0.166667 
B	b	Y	0.999943 	0.993555 	0.006038 	0.000000 
A	e	Y	0.999966 	0.993555 	0.007287 	0.000000 
B	b	Y	0.999955 	0.996529 	0.003904 	0.466667 
A	f	Y	0.999982 	0.992563 	0.005570 	0.000000 
B	e	Y	0.999941 	0.994051 	0.006038 	0.600000 
A	e	Y	0.999966 	0.993555 	0.005257 	0.166667 
B	e	X	0.999941 	0.993555 	0.006246 	0.333333 
A	f	Y	0.999925 	0.995538 	0.010255 	0.000000 
B	b	Y	0.999967 	0.992563 	0.004685 	0.000000 
B	a	Y	0.999967 	0.993555 	0.006455 	0.000000 
B	b	X	0.999920 	0.998513 	0.003123 	0.966667 
B	e	Y	0.999902 	0.996529 	0.005466 	0.733333 
B	c	Y	0.999831 	0.997521 	0.005466 	0.866667 
B	e	Y	0.999917 	0.996034 	0.005309 	0.166667 
B	e	Y	0.999765 	0.998017 	0.011972 	0.733333 
A	e	Y	0.999865 	0.996529 	0.008381 	0.000000 
B	g	Y	0.999610 	0.996529 	0.016657 	0.733333 
B	b	Y	0.999951 	0.997025 	0.003904 	0.600000 
B	b	X	0.999960 	0.995538 	0.003696 	0.466667 
A	e	X	0.999882 	0.994051 	0.011348 	0.000000 
B	e	Y	0.999970 	0.992563 	0.008849 	0.000000 
B	g	Y	0.999937 	0.995042 	0.009370 	0.000000 
B	c	Y	0.999945 	0.994546 	0.007287 	0.166667 
A	f	Y	0.999920 	0.996529 	0.006246 	0.166667 
A	f	Y	0.999978 	0.993555 	0.005257 	0.000000 
B	e	Y	0.999932 	0.993555 	0.008849 	0.000000 
B	e	Y	0.999880 	0.995042 	0.009213 	0.800000 
B	e	X	0.999855 	0.995042 	0.011972 	0.166667 
B	e	Y	0.999915 	0.997025 	0.005257 	0.600000 
B	b	Y	0.999976 	0.993059 	0.003331 	0.000000 
B	b	Y	0.999960 	0.996529 	0.003383 	0.533333 
A	e	Y	0.999934 	0.995538 	0.007444 	0.000000 
B	c	Y	0.999967 	0.993059 	0.004945 	0.466667 
B	c	Y	0.999771 	0.995538 	0.012753 	0.533333 
A	f	X	0.999925 	0.994546 	0.008849 	0.000000 
A	e	Y	0.999890 	0.996529 	0.007808 	0.000000 
A	e	Y	0.999901 	0.998017 	0.008485 	0.533333 
B	c	X	0.999775 	0.993059 	0.026027 	0.166667 
A	f	X	0.999860 	0.996529 	0.007652 	0.000000 
B	d	X	0.999854 	0.997025 	0.007287 	0.600000 
B	f	X	0.999942 	0.993059 	0.008485 	0.166667 
A	f	X	0.999531 	0.998017 	0.015616 	0.400000 
B	c	Y	0.999701 	0.994546 	0.016397 	0.533333 
A	e	Y	0.999979 	0.992563 	0.006767 	0.000000 
A	e	Y	0.999968 	0.992067 	0.004685 	0.000000 
A	e	X	0.999827 	0.996529 	0.010619 	0.166667 
B	c	Y	0.999750 	0.995538 	0.012753 	0.400000 
A	e	X	0.999954 	0.993555 	0.010619 	0.000000 
B	d	Y	0.999988 	0.993059 	0.006507 	0.000000 
B	e	Y	0.999960 	0.992563 	0.003123 	0.800000 
C	e	X	0.999950 	0.992563 	0.009994 	0.000000 
A	e	X	0.999721 	0.997025 	0.013430 	0.666667 
B	b	Y	0.999951 	0.997025 	0.003540 	0.666667 
B	e	X	0.999711 	0.996529 	0.019312 	0.000000 
B	c	X	0.999150 	0.997025 	0.020041 	0.866667 
A	a	X	0.999934 	0.993555 	0.008485 	0.000000 
A	e	Y	0.999955 	0.995042 	0.005674 	0.000000 
B	e	Y	0.999842 	0.997025 	0.013794 	0.466667 
A	f	Y	0.999885 	0.998017 	0.008485 	0.166667 
B	f	Y	0.999891 	0.994546 	0.011348 	0.333333 
A	e	X	0.999895 	0.995538 	0.009213 	0.000000 
A	a	Y	0.999844 	0.995538 	0.007287 	0.600000 
B	e	Y	0.999973 	0.994546 	0.005466 	0.000000 
A	a	X	0.999480 	0.998513 	0.017698 	0.666667 
A	f	X	0.999917 	0.994051 	0.007808 	0.000000 
A	a	X	0.999813 	0.995042 	0.011660 	0.000000 
B	e	Y	0.999945 	0.992067 	0.006142 	0.166667 
B	b	Y	0.999905 	0.996034 	0.006246 	0.466667 
B	e	Y	0.999944 	0.994051 	0.010411 	0.000000 
A	g	X	0.999791 	0.996034 	0.014887 	0.000000 
B	c	Y	0.999965 	0.994546 	0.005674 	0.166667 
A	a	X	0.999960 	0.994051 	0.008485 	0.000000 
B	c	Y	0.999919 	0.992563 	0.008849 	0.000000 
A	b	Y	0.999968 	0.993555 	0.005674 	0.166667 
A	e	X	0.999955 	0.993059 	0.007444 	0.000000 
B	a	Y	0.999941 	0.996034 	0.004268 	0.866667 
A	a	Y	0.999914 	0.994546 	0.009213 	0.000000 
A	a	Y	0.999885 	0.995538 	0.007287 	0.000000 
B	g	X	0.999574 	0.998017 	0.023788 	0.866667 
B	c	Y	0.999972 	0.993555 	0.006767 	0.000000 
A	e	X	0.999342 	0.998017 	0.013013 	0.533333 
A	a	X	0.999831 	0.996034 	0.009109 	0.000000 
A	f	X	0.999907 	0.994546 	0.007808 	0.000000 
B	f	Y	0.999927 	0.995538 	0.007548 	0.000000 
A	d	X	0.999926 	0.994546 	0.005466 	0.000000 
A	d	Y	0.999954 	0.994546 	0.005466 	0.000000 
A	f	Y	0.999715 	0.998513 	0.007808 	0.733333 
B	e	Y	0.999948 	0.992563 	0.009994 	0.000000 
B	e	X	0.999738 	0.999008 	0.008849 	0.966667 
B	b	X	0.999960 	0.992563 	0.003175 	0.000000 
A	e	Y	0.999810 	0.997521 	0.009578 	0.400000 
A	f	X	0.999840 	0.997521 	0.010619 	0.000000 
B	b	X	0.999951 	0.995538 	0.004372 	0.466667 
B	g	Y	0.999940 	0.996034 	0.006038 	0.600000 
B	e	X	0.999983 	0.992563 	0.005205 	0.333333 
B	e	Y	0.999964 	0.993059 	0.005309 	0.000000 
B	f	Y	0.999982 	0.992067 	0.008849 	0.000000 
B	c	Y	0.999852 	0.996529 	0.005101 	0.533333 
B	d	Y	0.999923 	0.994546 	0.003904 	0.733333 
C	e	X	0.999776 	0.994546 	0.020197 	0.166667 
A	f	Y	0.999932 	0.994546 	0.006351 	0.000000 
B	e	Y	0.999965 	0.993059 	0.007652 	0.000000 
A	f	X	0.999947 	0.993555 	0.008849 	0.000000 
A	e	Y	0.999965 	0.994546 	0.006038 	0.000000 
B	f	Y	0.999955 	0.995042 	0.004008 	0.166667 
B	g	Y	0.999915 	0.992067 	0.013326 	0.533333 
B	b	Y	0.999980 	0.994546 	0.003123 	0.000000 
A	e	Y	0.999940 	0.994051 	0.005466 	0.000000 
B	c	Y	0.999948 	0.995538 	0.006246 	0.166667 
A	f	Y	0.999970 	0.992563 	0.009318 	0.000000 
B	f	Y	0.999973 	0.993059 	0.006038 	0.000000 
B	e	X	0.999865 	0.996529 	0.006351 	0.600000 
B	f	Y	0.999915 	0.995538 	0.009057 	0.466667 
B	b	Y	0.999968 	0.992067 	0.003904 	0.000000 
A	g	Y	0.999840 	0.996529 	0.007444 	0.400000 
A	e	X	0.999740 	0.996529 	0.009578 	0.166667 
A	f	Y	0.999972 	0.992563 	0.008068 	0.000000 
B	b	Y	0.999973 	0.993555 	0.003904 	0.466667 
A	e	Y	0.999870 	0.995042 	0.010255 	0.000000 
B	g	Y	0.999970 	0.992067 	0.006038 	0.000000 
A	b	X	0.999907 	0.997025 	0.002811 	0.666667 
B	b	Y	0.999975 	0.994051 	0.003904 	0.000000 
A	e	Y	0.999971 	0.992067 	0.006767 	0.000000 
A	d	X	0.999880 	0.997025 	0.007287 	0.000000 
B	d	Y	0.999940 	0.994051 	0.005309 	0.000000 
B	e	Y	0.999910 	0.996034 	0.004164 	0.533333 
B	f	X	0.999845 	0.994546 	0.022643 	0.000000 
A	g	X	0.999720 	0.997025 	0.012024 	0.466667 
A	d	Y	0.999940 	0.997521 	0.005934 	0.333333 
B	b	X	0.999975 	0.993059 	0.005570 	0.333333 
B	b	Y	0.999960 	0.993555 	0.004008 	0.166667 
A	a	Y	0.999895 	0.996529 	0.008849 	0.000000 
C	b	X	0.999988 	0.993555 	0.003904 	0.000000 
A	e	Y	0.999911 	0.993059 	0.007808 	0.400000 
A	d	Y	0.999955 	0.994546 	0.006246 	0.000000 
B	e	Y	0.999834 	0.997521 	0.010983 	0.333333 
A	f	X	0.999745 	0.997025 	0.009213 	0.166667 
B	e	Y	0.999984 	0.992563 	0.005362 	0.166667 
B	g	X	0.999930 	0.994051 	0.013013 	0.000000 
B	d	Y	0.999953 	0.994051 	0.007079 	0.000000 
A	f	Y	0.999921 	0.996034 	0.008849 	0.000000 
A	d	Y	0.999800 	0.997025 	0.005309 	0.400000 
B	e	X	0.999979 	0.992067 	0.007808 	0.000000 
A	e	Y	0.999933 	0.994546 	0.007079 	0.666667 
B	e	Y	0.999985 	0.992563 	0.008849 	0.000000 
B	c	X	0.999852 	0.993555 	0.008485 	0.333333 
A	e	Y	0.999902 	0.996034 	0.005726 	0.400000 
B	d	Y	0.999965 	0.993059 	0.007548 	0.000000 
A	e	X	0.999956 	0.995042 	0.007808 	0.000000 
A	f	X	0.999975 	0.993555 	0.007808 	0.000000 
B	e	Y	0.999968 	0.993059 	0.003904 	0.733333 
B	e	Y	0.999977 	0.992067 	0.006715 	0.000000 
B	c	Y	0.999911 	0.996034 	0.007808 	0.400000 
B	e	X	0.999875 	0.995042 	0.008120 	0.666667 
A	e	Y	0.999964 	0.993059 	0.007808 	0.000000 
A	a	X	0.999930 	0.993059 	0.008485 	0.000000 
B	b	Y	0.999976 	0.992563 	0.003956 	0.166667 
B	e	Y	0.999967 	0.993059 	0.003904 	0.166667 
B	c	Y	0.999880 	0.994546 	0.008485 	0.333333 
B	e	X	0.999960 	0.994546 	0.005674 	0.333333 
B	b	Y	0.999972 	0.994051 	0.003123 	0.333333 
A	c	X	0.999720 	0.996034 	0.012753 	0.600000 
B	e	Y	0.999931 	0.996034 	0.006038 	0.466667 
A	d	Y	0.999962 	0.995042 	0.006819 	0.000000 
B	b	Y	0.999917 	0.998017 	0.002863 	0.800000 
A	f	X	0.999785 	0.997521 	0.010098 	0.533333 
B	c	X	0.999851 	0.996529 	0.006351 	0.666667 
B	f	Y	0.999960 	0.993059 	0.005466 	0.000000 
B	e	Y	0.999928 	0.992563 	0.007808 	0.000000 
